,Game ID,Game Event ID,Player ID,Player Name,Team ID,Team Name,Period,Minutes Remaining,Seconds Remaining,Action Type,Shot Type,Shot Zone Basic,Shot Zone Area,Shot Zone Range,Shot Distance,X Location,Y Location,Shot Made Flag,Game Date,Home Team,Away Team,Season Type
2579189,21000019,453,202331,Paul George,1610612754,Indiana Pacers,4,9,47,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,24,234,63,1,20101029,CHA,IND,Regular Season
2579190,21000034,91,202331,Paul George,1610612754,Indiana Pacers,1,4,28,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,10,6,0,20101030,IND,PHI,Regular Season
2579191,21000034,377,202331,Paul George,1610612754,Indiana Pacers,3,2,21,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,152,213,1,20101030,IND,PHI,Regular Season
2579192,21000034,381,202331,Paul George,1610612754,Indiana Pacers,3,1,34,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,103,247,0,20101030,IND,PHI,Regular Season
2579193,21000034,394,202331,Paul George,1610612754,Indiana Pacers,3,0,0,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-146,220,0,20101030,IND,PHI,Regular Season
2579194,21000034,411,202331,Paul George,1610612754,Indiana Pacers,4,10,0,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,-62,241,1,20101030,IND,PHI,Regular Season
2579195,21000034,501,202331,Paul George,1610612754,Indiana Pacers,4,3,12,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,16,136,85,1,20101030,IND,PHI,Regular Season
2579196,21000057,110,202331,Paul George,1610612754,Indiana Pacers,1,1,18,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-171,190,0,20101103,PHI,IND,Regular Season
2579197,21000057,360,202331,Paul George,1610612754,Indiana Pacers,3,2,26,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-10,1,0,20101103,PHI,IND,Regular Season
2579198,21000057,501,202331,Paul George,1610612754,Indiana Pacers,4,2,54,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Left Side(L),8-16 ft.,13,-78,107,1,20101103,PHI,IND,Regular Season
2579199,21000057,505,202331,Paul George,1610612754,Indiana Pacers,4,1,42,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,220,126,0,20101103,PHI,IND,Regular Season
2579200,21000068,131,202331,Paul George,1610612754,Indiana Pacers,1,0,53,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,116,219,0,20101105,IND,MIL,Regular Season
2579201,21000068,147,202331,Paul George,1610612754,Indiana Pacers,2,10,53,Slam Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-4,0,1,20101105,IND,MIL,Regular Season
2579202,21000068,390,202331,Paul George,1610612754,Indiana Pacers,3,4,35,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,-75,239,0,20101105,IND,MIL,Regular Season
2579203,21000068,394,202331,Paul George,1610612754,Indiana Pacers,3,4,9,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,17,64,164,0,20101105,IND,MIL,Regular Season
2579204,21000068,402,202331,Paul George,1610612754,Indiana Pacers,3,3,2,Jump Shot,2PT Field Goal,Mid-Range,Center(C),8-16 ft.,15,-4,153,0,20101105,IND,MIL,Regular Season
2579205,21000068,406,202331,Paul George,1610612754,Indiana Pacers,3,2,45,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,23,-13,1,20101105,IND,MIL,Regular Season
2579206,21000068,411,202331,Paul George,1610612754,Indiana Pacers,3,1,30,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,24,241,-11,1,20101105,IND,MIL,Regular Season
2579207,21000068,416,202331,Paul George,1610612754,Indiana Pacers,3,1,2,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,143,211,1,20101105,IND,MIL,Regular Season
2579208,21000068,448,202331,Paul George,1610612754,Indiana Pacers,4,10,58,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,214,127,0,20101105,IND,MIL,Regular Season
2579209,21000101,75,202331,Paul George,1610612754,Indiana Pacers,1,4,26,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,24,242,-2,0,20101109,IND,DEN,Regular Season
2579210,21000101,462,202331,Paul George,1610612754,Indiana Pacers,4,4,28,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,201,170,0,20101109,IND,DEN,Regular Season
2579211,21000101,464,202331,Paul George,1610612754,Indiana Pacers,4,4,15,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,122,236,1,20101109,IND,DEN,Regular Season
2579212,21000101,488,202331,Paul George,1610612754,Indiana Pacers,4,1,59,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-150,213,0,20101109,IND,DEN,Regular Season
2579213,21000168,67,202331,Paul George,1610612754,Indiana Pacers,1,5,16,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-234,-8,0,20101118,IND,LAC,Regular Season
2579214,21000168,110,202331,Paul George,1610612754,Indiana Pacers,1,1,45,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Left Side(L),8-16 ft.,9,-51,77,0,20101118,IND,LAC,Regular Season
2579215,21000168,112,202331,Paul George,1610612754,Indiana Pacers,1,1,37,Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,39,-8,0,20101118,IND,LAC,Regular Season
2579216,21000168,548,202331,Paul George,1610612754,Indiana Pacers,4,0,26,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,29,-2,1,20101118,IND,LAC,Regular Season
2579217,21000203,148,202331,Paul George,1610612754,Indiana Pacers,2,11,44,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,32,246,0,20101123,IND,CLE,Regular Season
2579218,21000203,450,202331,Paul George,1610612754,Indiana Pacers,4,4,31,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,8,1,0,20101123,IND,CLE,Regular Season
2579219,21000203,469,202331,Paul George,1610612754,Indiana Pacers,4,1,48,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,102,236,0,20101123,IND,CLE,Regular Season
2579220,21000478,82,202331,Paul George,1610612754,Indiana Pacers,1,2,35,Jump Shot,2PT Field Goal,Mid-Range,Center(C),8-16 ft.,15,-2,156,0,20101231,IND,WAS,Regular Season
2579221,21000478,125,202331,Paul George,1610612754,Indiana Pacers,1,0,3,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,140,224,0,20101231,IND,WAS,Regular Season
2579222,21000478,147,202331,Paul George,1610612754,Indiana Pacers,2,10,12,Tip Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,0,11,0,20101231,IND,WAS,Regular Season
2579223,21000478,186,202331,Paul George,1610612754,Indiana Pacers,2,6,43,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,26,6,1,20101231,IND,WAS,Regular Season
2579224,21000478,334,202331,Paul George,1610612754,Indiana Pacers,3,5,28,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Right Side(R),8-16 ft.,11,59,97,1,20101231,IND,WAS,Regular Season
2579225,21000478,336,202331,Paul George,1610612754,Indiana Pacers,3,5,12,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,24,23,1,20101231,IND,WAS,Regular Season
2579226,21000478,355,202331,Paul George,1610612754,Indiana Pacers,3,3,44,Slam Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,6,26,1,20101231,IND,WAS,Regular Season
2579227,21000478,462,202331,Paul George,1610612754,Indiana Pacers,4,5,51,Alley Oop Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-2,12,1,20101231,IND,WAS,Regular Season
2579228,21000492,84,202331,Paul George,1610612754,Indiana Pacers,1,4,21,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,10,7,0,20110102,NYK,IND,Regular Season
2579229,21000492,97,202331,Paul George,1610612754,Indiana Pacers,1,3,25,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-198,153,1,20110102,NYK,IND,Regular Season
2579230,21000492,129,202331,Paul George,1610612754,Indiana Pacers,1,0,18,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,234,47,0,20110102,NYK,IND,Regular Season
2579231,21000492,378,202331,Paul George,1610612754,Indiana Pacers,3,5,45,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,4,12,1,20110102,NYK,IND,Regular Season
2579232,21000525,107,202331,Paul George,1610612754,Indiana Pacers,1,1,46,Turnaround Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,0,52,0,20110107,IND,SAS,Regular Season
2579233,21000525,392,202331,Paul George,1610612754,Indiana Pacers,4,10,59,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,62,254,0,20110107,IND,SAS,Regular Season
2579234,21000536,100,202331,Paul George,1610612754,Indiana Pacers,1,1,13,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-116,227,0,20110108,ATL,IND,Regular Season
2579235,21000536,126,202331,Paul George,1610612754,Indiana Pacers,2,9,56,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,16,-161,19,0,20110108,ATL,IND,Regular Season
2579236,21000536,407,202331,Paul George,1610612754,Indiana Pacers,3,1,37,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,20,15,200,0,20110108,ATL,IND,Regular Season
2579237,21000536,415,202331,Paul George,1610612754,Indiana Pacers,3,0,54,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,77,252,0,20110108,ATL,IND,Regular Season
2579238,21000536,419,202331,Paul George,1610612754,Indiana Pacers,3,0,26,Turnaround Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,32,19,1,20110108,ATL,IND,Regular Season
2579239,21000536,429,202331,Paul George,1610612754,Indiana Pacers,4,11,10,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,17,176,28,1,20110108,ATL,IND,Regular Season
2579240,21000536,432,202331,Paul George,1610612754,Indiana Pacers,4,10,36,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,20,177,112,1,20110108,ATL,IND,Regular Season
2579241,21000536,449,202331,Paul George,1610612754,Indiana Pacers,4,9,29,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,18,10,184,1,20110108,ATL,IND,Regular Season
2579242,21000536,470,202331,Paul George,1610612754,Indiana Pacers,4,7,11,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,116,224,0,20110108,ATL,IND,Regular Season
2579243,21000536,560,202331,Paul George,1610612754,Indiana Pacers,4,0,14,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,18,1,1,20110108,ATL,IND,Regular Season
2579244,21000555,121,202331,Paul George,1610612754,Indiana Pacers,2,11,25,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-15,3,1,20110111,PHI,IND,Regular Season
2579245,21000562,114,202331,Paul George,1610612754,Indiana Pacers,1,0,26,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-125,211,1,20110112,IND,DAL,Regular Season
2579246,21000562,182,202331,Paul George,1610612754,Indiana Pacers,2,5,36,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,18,-3,1,20110112,IND,DAL,Regular Season
2579247,21000562,191,202331,Paul George,1610612754,Indiana Pacers,2,5,1,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,19,-158,108,1,20110112,IND,DAL,Regular Season
2579248,21000562,238,202331,Paul George,1610612754,Indiana Pacers,2,1,40,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-231,-10,1,20110112,IND,DAL,Regular Season
2579249,21000562,246,202331,Paul George,1610612754,Indiana Pacers,2,1,2,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,22,-183,129,0,20110112,IND,DAL,Regular Season
2579250,21000562,339,202331,Paul George,1610612754,Indiana Pacers,3,1,52,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,155,205,0,20110112,IND,DAL,Regular Season
2579251,21000562,361,202331,Paul George,1610612754,Indiana Pacers,3,0,24,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,189,181,0,20110112,IND,DAL,Regular Season
2579252,21000562,379,202331,Paul George,1610612754,Indiana Pacers,4,10,42,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,230,107,1,20110112,IND,DAL,Regular Season
2579253,21000562,384,202331,Paul George,1610612754,Indiana Pacers,4,10,1,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,223,138,1,20110112,IND,DAL,Regular Season
2579254,21000576,122,202331,Paul George,1610612754,Indiana Pacers,2,11,17,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,12,-5,124,0,20110114,IND,CHI,Regular Season
2579255,21000576,193,202331,Paul George,1610612754,Indiana Pacers,2,6,3,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-5,7,0,20110114,IND,CHI,Regular Season
2579256,21000576,215,202331,Paul George,1610612754,Indiana Pacers,2,4,52,Fadeaway Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,12,0,124,1,20110114,IND,CHI,Regular Season
2579257,21000576,267,202331,Paul George,1610612754,Indiana Pacers,2,0,34,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,17,-116,129,1,20110114,IND,CHI,Regular Season
2579258,21000576,395,202331,Paul George,1610612754,Indiana Pacers,3,1,37,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,17,105,140,0,20110114,IND,CHI,Regular Season
2579259,21000576,461,202331,Paul George,1610612754,Indiana Pacers,4,7,2,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,22,-226,9,1,20110114,IND,CHI,Regular Season
2579260,21000576,471,202331,Paul George,1610612754,Indiana Pacers,4,6,38,Slam Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-5,14,0,20110114,IND,CHI,Regular Season
2579261,21000605,137,202331,Paul George,1610612754,Indiana Pacers,2,10,32,Slam Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-15,12,1,20110117,LAC,IND,Regular Season
2579262,21000605,229,202331,Paul George,1610612754,Indiana Pacers,2,2,27,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,18,-168,77,0,20110117,LAC,IND,Regular Season
2579263,21000605,236,202331,Paul George,1610612754,Indiana Pacers,2,1,52,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,28,0,1,20110117,LAC,IND,Regular Season
2579264,21000605,468,202331,Paul George,1610612754,Indiana Pacers,4,7,30,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-117,228,0,20110117,LAC,IND,Regular Season
2579265,21000605,480,202331,Paul George,1610612754,Indiana Pacers,4,5,49,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-19,3,1,20110117,LAC,IND,Regular Season
2579266,21000624,117,202331,Paul George,1610612754,Indiana Pacers,1,0,21,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,17,121,123,0,20110119,GSW,IND,Regular Season
2579267,21000624,351,202331,Paul George,1610612754,Indiana Pacers,3,2,20,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-150,216,0,20110119,GSW,IND,Regular Season
2579268,21000624,393,202331,Paul George,1610612754,Indiana Pacers,3,0,3,Tip Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,29,1,1,20110119,GSW,IND,Regular Season
2579269,21000624,403,202331,Paul George,1610612754,Indiana Pacers,4,11,12,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-2,11,1,20110119,GSW,IND,Regular Season
2579270,21000650,116,202331,Paul George,1610612754,Indiana Pacers,1,1,1,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-15,3,1,20110122,POR,IND,Regular Season
2579271,21000650,128,202331,Paul George,1610612754,Indiana Pacers,1,0,0,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,40,-232,331,0,20110122,POR,IND,Regular Season
2579272,21000650,133,202331,Paul George,1610612754,Indiana Pacers,2,11,49,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,21,3,1,20110122,POR,IND,Regular Season
2579273,21000650,180,202331,Paul George,1610612754,Indiana Pacers,2,7,45,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,206,131,1,20110122,POR,IND,Regular Season
2579274,21000650,183,202331,Paul George,1610612754,Indiana Pacers,2,7,7,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,78,241,0,20110122,POR,IND,Regular Season
2579275,21000652,75,202331,Paul George,1610612754,Indiana Pacers,1,5,41,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-2,6,1,20110123,DEN,IND,Regular Season
2579276,21000652,107,202331,Paul George,1610612754,Indiana Pacers,1,2,26,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,21,133,173,1,20110123,DEN,IND,Regular Season
2579277,21000652,143,202331,Paul George,1610612754,Indiana Pacers,2,9,43,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,19,-138,138,1,20110123,DEN,IND,Regular Season
2579278,21000652,260,202331,Paul George,1610612754,Indiana Pacers,2,0,38,Running Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,62,36,0,20110123,DEN,IND,Regular Season
2579279,21000652,306,202331,Paul George,1610612754,Indiana Pacers,3,8,3,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,144,208,0,20110123,DEN,IND,Regular Season
2579280,21000652,466,202331,Paul George,1610612754,Indiana Pacers,4,7,25,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,17,-152,82,1,20110123,DEN,IND,Regular Season
2579281,21000652,501,202331,Paul George,1610612754,Indiana Pacers,4,4,26,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,3,11,0,20110123,DEN,IND,Regular Season
2579282,21000652,516,202331,Paul George,1610612754,Indiana Pacers,4,3,39,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-202,138,1,20110123,DEN,IND,Regular Season
2579283,21000652,532,202331,Paul George,1610612754,Indiana Pacers,4,2,21,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-187,190,1,20110123,DEN,IND,Regular Season
2579284,21000652,539,202331,Paul George,1610612754,Indiana Pacers,4,1,39,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,18,99,157,1,20110123,DEN,IND,Regular Season
2579285,21000668,85,202331,Paul George,1610612754,Indiana Pacers,1,2,59,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,20,-78,190,1,20110126,IND,ORL,Regular Season
2579286,21000668,106,202331,Paul George,1610612754,Indiana Pacers,1,1,24,Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,15,11,0,20110126,IND,ORL,Regular Season
2579287,21000668,111,202331,Paul George,1610612754,Indiana Pacers,1,0,35,Step Back Jump shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,13,-81,104,0,20110126,IND,ORL,Regular Season
2579288,21000668,137,202331,Paul George,1610612754,Indiana Pacers,2,10,7,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,11,-108,34,1,20110126,IND,ORL,Regular Season
2579289,21000668,338,202331,Paul George,1610612754,Indiana Pacers,3,3,27,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,163,197,0,20110126,IND,ORL,Regular Season
2579290,21000668,393,202331,Paul George,1610612754,Indiana Pacers,4,11,14,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-239,-2,0,20110126,IND,ORL,Regular Season
2579291,21000668,397,202331,Paul George,1610612754,Indiana Pacers,4,10,51,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,18,166,88,1,20110126,IND,ORL,Regular Season
2579292,21000668,443,202331,Paul George,1610612754,Indiana Pacers,4,7,29,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,189,175,0,20110126,IND,ORL,Regular Season
2579293,21000681,52,202331,Paul George,1610612754,Indiana Pacers,1,6,15,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,-75,238,0,20110128,IND,NJN,Regular Season
2579294,21000681,111,202331,Paul George,1610612754,Indiana Pacers,1,1,18,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,18,160,83,1,20110128,IND,NJN,Regular Season
2579295,21000681,382,202331,Paul George,1610612754,Indiana Pacers,3,0,3,Jump Bank Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-100,236,1,20110128,IND,NJN,Regular Season
2579296,21000681,406,202331,Paul George,1610612754,Indiana Pacers,4,9,32,Jump Shot,2PT Field Goal,Mid-Range,Center(C),8-16 ft.,14,-2,149,1,20110128,IND,NJN,Regular Season
2579297,21000681,457,202331,Paul George,1610612754,Indiana Pacers,4,5,1,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,18,181,3,1,20110128,IND,NJN,Regular Season
2579298,21000681,475,202331,Paul George,1610612754,Indiana Pacers,4,2,49,Pullup Bank shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,13,121,48,1,20110128,IND,NJN,Regular Season
2579299,21000681,485,202331,Paul George,1610612754,Indiana Pacers,4,2,10,Alley Oop Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-16,6,1,20110128,IND,NJN,Regular Season
2579300,21000693,73,202331,Paul George,1610612754,Indiana Pacers,1,3,6,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-18,11,1,20110129,CHI,IND,Regular Season
2579301,21000693,78,202331,Paul George,1610612754,Indiana Pacers,1,2,2,Fadeaway Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,1,72,1,20110129,CHI,IND,Regular Season
2579302,21000693,81,202331,Paul George,1610612754,Indiana Pacers,1,1,35,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,239,-13,0,20110129,CHI,IND,Regular Season
2579303,21000693,92,202331,Paul George,1610612754,Indiana Pacers,1,1,15,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,20,15,0,20110129,CHI,IND,Regular Season
2579304,21000693,95,202331,Paul George,1610612754,Indiana Pacers,1,0,51,Fadeaway Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,72,15,0,20110129,CHI,IND,Regular Season
2579305,21000693,111,202331,Paul George,1610612754,Indiana Pacers,1,0,16,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,129,214,0,20110129,CHI,IND,Regular Season
2579306,21000693,135,202331,Paul George,1610612754,Indiana Pacers,2,10,47,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,13,15,0,20110129,CHI,IND,Regular Season
2579307,21000693,143,202331,Paul George,1610612754,Indiana Pacers,2,9,57,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,21,100,187,0,20110129,CHI,IND,Regular Season
2579308,21000693,404,202331,Paul George,1610612754,Indiana Pacers,4,8,19,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,121,222,0,20110129,CHI,IND,Regular Season
2579309,21000693,444,202331,Paul George,1610612754,Indiana Pacers,4,5,57,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,13,20,1,20110129,CHI,IND,Regular Season
2579310,21000708,110,202331,Paul George,1610612754,Indiana Pacers,1,0,20,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,239,4,1,20110131,IND,TOR,Regular Season
