,Game ID,Game Event ID,Player ID,Player Name,Team ID,Team Name,Period,Minutes Remaining,Seconds Remaining,Action Type,Shot Type,Shot Zone Basic,Shot Zone Area,Shot Zone Range,Shot Distance,X Location,Y Location,Shot Made Flag,Game Date,Home Team,Away Team,Season Type
1475096,20500009,415,101150,Lou Williams,1610612755,Philadelphia 76ers,4,2,23,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,20051102,DET,PHI,Regular Season
1475097,20500021,528,101150,Lou Williams,1610612755,Philadelphia 76ers,4,0,0,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,27,-153,225,0,20051104,PHI,CHA,Regular Season
1475098,20500098,455,101150,Lou Williams,1610612755,Philadelphia 76ers,4,0,54,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,15,-102,123,0,20051115,PHI,TOR,Regular Season
1475099,20500198,440,101150,Lou Williams,1610612755,Philadelphia 76ers,4,3,40,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,0,20051129,PHI,POR,Regular Season
1475100,20500198,461,101150,Lou Williams,1610612755,Philadelphia 76ers,4,0,54,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,22,-31,219,0,20051129,PHI,POR,Regular Season
1475101,20500323,492,101150,Lou Williams,1610612755,Philadelphia 76ers,4,0,5,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,0,20051216,PHI,MIA,Regular Season
1475102,20500341,477,101150,Lou Williams,1610612755,Philadelphia 76ers,4,1,23,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,17,-118,128,0,20051218,TOR,PHI,Regular Season
1475103,20500341,486,101150,Lou Williams,1610612755,Philadelphia 76ers,4,0,34,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,19,38,189,1,20051218,TOR,PHI,Regular Season
1475104,20500371,120,101150,Lou Williams,1610612755,Philadelphia 76ers,2,11,38,Jump Shot,2PT Field Goal,Mid-Range,Center(C),8-16 ft.,14,24,141,0,20051223,ATL,PHI,Regular Season
1475105,20500456,422,101150,Lou Williams,1610612755,Philadelphia 76ers,4,1,44,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-212,130,1,20060104,PHX,PHI,Regular Season
1475106,20500456,425,101150,Lou Williams,1610612755,Philadelphia 76ers,4,1,16,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,20,-10,204,0,20060104,PHX,PHI,Regular Season
1475107,20500456,433,101150,Lou Williams,1610612755,Philadelphia 76ers,4,0,19,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,20060104,PHX,PHI,Regular Season
1475108,20500501,447,101150,Lou Williams,1610612755,Philadelphia 76ers,4,0,10,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,0,20060111,PHI,UTA,Regular Season
1475109,20500537,451,101150,Lou Williams,1610612755,Philadelphia 76ers,4,4,7,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,18,7,0,20060116,WAS,PHI,Regular Season
1475110,20500537,464,101150,Lou Williams,1610612755,Philadelphia 76ers,4,2,22,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,18,-179,43,0,20060116,WAS,PHI,Regular Season
1475111,20500633,347,101150,Lou Williams,1610612755,Philadelphia 76ers,4,10,52,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,20060128,PHI,NYK,Regular Season
1475112,20500633,368,101150,Lou Williams,1610612755,Philadelphia 76ers,4,9,17,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-169,206,0,20060128,PHI,NYK,Regular Season
1475113,20500645,74,101150,Lou Williams,1610612755,Philadelphia 76ers,1,2,26,Running Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,1,49,1,20060129,ORL,PHI,Regular Season
1475114,20500645,329,101150,Lou Williams,1610612755,Philadelphia 76ers,4,10,31,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,20060129,ORL,PHI,Regular Season
1475115,20500655,320,101150,Lou Williams,1610612755,Philadelphia 76ers,3,0,45,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,18,118,141,1,20060131,PHI,PHX,Regular Season
1475116,20500655,431,101150,Lou Williams,1610612755,Philadelphia 76ers,4,1,14,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,18,-11,186,1,20060131,PHI,PHX,Regular Season
1475117,20500655,439,101150,Lou Williams,1610612755,Philadelphia 76ers,4,0,11,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-192,183,1,20060131,PHI,PHX,Regular Season
1475118,20500680,141,101150,Lou Williams,1610612755,Philadelphia 76ers,2,7,5,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,20060203,PHI,DET,Regular Season
1475119,20500680,308,101150,Lou Williams,1610612755,Philadelphia 76ers,4,10,13,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,18,71,176,1,20060203,PHI,DET,Regular Season
1475120,20500777,413,101150,Lou Williams,1610612755,Philadelphia 76ers,4,8,29,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,18,-6,189,1,20060216,CHI,PHI,Regular Season
1475121,20500777,432,101150,Lou Williams,1610612755,Philadelphia 76ers,4,6,30,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,181,166,0,20060216,CHI,PHI,Regular Season
1475122,20500777,440,101150,Lou Williams,1610612755,Philadelphia 76ers,4,5,14,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,0,20060216,CHI,PHI,Regular Season
1475123,20500777,455,101150,Lou Williams,1610612755,Philadelphia 76ers,4,4,14,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,20060216,CHI,PHI,Regular Season
1475124,20500777,462,101150,Lou Williams,1610612755,Philadelphia 76ers,4,3,16,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,0,20060216,CHI,PHI,Regular Season
1475125,20500931,354,101150,Lou Williams,1610612755,Philadelphia 76ers,4,10,16,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,20,131,153,0,20060312,MEM,PHI,Regular Season
1475126,20500941,131,101150,Lou Williams,1610612755,Philadelphia 76ers,2,9,45,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,0,20060314,PHI,TOR,Regular Season
1475127,20500941,139,101150,Lou Williams,1610612755,Philadelphia 76ers,2,9,25,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,0,20060314,PHI,TOR,Regular Season
1475128,20500941,145,101150,Lou Williams,1610612755,Philadelphia 76ers,2,8,10,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,17,-171,53,0,20060314,PHI,TOR,Regular Season
1475129,20500941,471,101150,Lou Williams,1610612755,Philadelphia 76ers,4,0,4,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,28,169,224,0,20060314,PHI,TOR,Regular Season
1475130,20500962,94,101150,Lou Williams,1610612755,Philadelphia 76ers,1,1,51,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,232,0,0,20060316,SEA,PHI,Regular Season
1475131,20500962,115,101150,Lou Williams,1610612755,Philadelphia 76ers,2,11,41,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,17,102,141,0,20060316,SEA,PHI,Regular Season
1475132,20500973,410,101150,Lou Williams,1610612755,Philadelphia 76ers,4,3,31,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,20060317,LAC,PHI,Regular Season
1475133,20500973,421,101150,Lou Williams,1610612755,Philadelphia 76ers,4,2,18,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,22,227,2,0,20060317,LAC,PHI,Regular Season
1475134,20501032,456,101150,Lou Williams,1610612755,Philadelphia 76ers,4,0,31,Slam Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,20,13,1,20060326,IND,PHI,Regular Season
1475135,20501032,458,101150,Lou Williams,1610612755,Philadelphia 76ers,4,0,4,Slam Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,13,22,1,20060326,IND,PHI,Regular Season
1475136,20501085,441,101150,Lou Williams,1610612755,Philadelphia 76ers,4,2,8,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,20060402,PHI,NYK,Regular Season
1475137,20501085,450,101150,Lou Williams,1610612755,Philadelphia 76ers,4,1,33,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,0,20060402,PHI,NYK,Regular Season
1475138,20501085,453,101150,Lou Williams,1610612755,Philadelphia 76ers,4,0,54,Finger Roll Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,20060402,PHI,NYK,Regular Season
1475139,20501165,441,101150,Lou Williams,1610612755,Philadelphia 76ers,4,1,30,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,0,20060412,NJN,PHI,Regular Season
1475140,20501165,443,101150,Lou Williams,1610612755,Philadelphia 76ers,4,1,28,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,20060412,NJN,PHI,Regular Season
1475141,20501212,119,101150,Lou Williams,1610612755,Philadelphia 76ers,2,9,11,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,0,20060418,PHI,NJN,Regular Season
1475142,20501212,126,101150,Lou Williams,1610612755,Philadelphia 76ers,2,8,22,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,13,48,0,20060418,PHI,NJN,Regular Season
1475143,20501212,265,101150,Lou Williams,1610612755,Philadelphia 76ers,3,4,11,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,20060418,PHI,NJN,Regular Season
